session_id,client_id,visit_time,session_duration_sec,marketing_channel,referrer,device_type,os,connection_type,bandwidth_mbps,steps_completed,conversion
4667,975,2024-03-02,129.98621226515633,partner,facebook,mobile,ios,4G,32.0231902316833,3,True
4668,976,2024-12-27,217.77392277919836,organic,direct,desktop,ios,4G,16.10306485780499,3,True
4669,976,2024-07-13,277.9258883799671,organic,wallet_app,mobile,android,wifi,29.217378545883943,3,True
4670,976,2024-06-13,265.33941043426296,referral,direct,mobile,android,wifi,40.72977311232881,2,True
4671,977,2024-06-19,276.3967665642956,organic,direct,tablet,android,4G,23.483935869183696,3,True
4672,977,2024-08-10,138.4838640923415,ads,facebook,mobile,android,4G,34.3341270220825,2,True
4673,977,2024-12-16,227.71775343608607,ads,google,mobile,android,wifi,43.77061325050458,5,True
4674,977,2024-10-29,162.83376491694864,organic,facebook,mobile,ios,5G,25.28992544255039,1,True
4675,978,2024-11-20,185.40990122320005,ads,google,mobile,android,wifi,50.8836637618251,1,False
4676,978,2024-08-06,85.57733815558096,organic,facebook,desktop,android,5G,28.9584577194262,1,False
4677,978,2024-06-06,91.65657785270713,ads,facebook,mobile,ios,wifi,16.223352631116377,1,False
4678,978,2024-06-18,153.7005053898248,referral,facebook,mobile,ios,5G,11.427526195620011,3,True
4679,978,2024-06-05,187.0476086254106,organic,campaign,mobile,android,4G,38.48861088011431,3,True
4680,978,2024-04-03,207.39890629378323,organic,facebook,mobile,android,4G,39.26447965363556,1,False
4681,979,2024-03-16,208.75181684099817,organic,facebook,desktop,android,4G,24.941035723147166,1,False
4682,979,2024-07-07,52.64099972167082,ads,google,mobile,ios,4G,8.650216113277505,2,True
4683,980,2024-12-29,50.61404548224705,ads,campaign,mobile,ios,wifi,33.43441704953035,2,True
4684,980,2024-11-30,131.3647271796016,organic,google,mobile,android,wifi,32.37639751120179,3,False
4685,980,2025-02-25,139.70824239471776,partner,campaign,mobile,android,wifi,38.8514229887609,2,True
4686,980,2024-03-08,168.21026036514866,organic,facebook,mobile,ios,5G,29.105996457976712,3,False
4687,980,2024-07-16,145.08666163822966,referral,campaign,mobile,android,3G,29.559625609343914,5,True
4688,981,2024-10-16,161.27282020986857,organic,google,mobile,android,wifi,26.903804916835657,5,True
4689,981,2024-07-23,186.8231875331234,organic,google,desktop,android,4G,31.248869895901294,5,True
4690,981,2024-05-13,63.5844938296712,organic,direct,mobile,ios,5G,20.704036540651273,2,False
4691,981,2024-04-18,104.1542833493207,partner,direct,mobile,android,4G,39.07348013097546,5,True
4692,981,2025-01-12,124.72848935178783,organic,facebook,mobile,android,4G,30.51777974895363,4,False
4693,982,2024-11-07,62.65624871291182,ads,google,mobile,ios,4G,62.422611109511244,3,True
4694,982,2024-10-21,103.66790849348331,organic,google,mobile,ios,4G,12.524318476166293,4,True
4695,982,2024-05-12,48.444718540696186,organic,facebook,desktop,android,5G,30.840766711968378,1,True
4696,982,2024-06-24,179.06799026754516,organic,direct,mobile,android,4G,33.08196231483128,2,False
4697,983,2024-06-15,168.31496106393342,partner,facebook,mobile,macos,4G,23.773833568064358,2,True
4698,983,2024-08-19,214.76246792767543,organic,facebook,mobile,ios,5G,21.315715088200832,3,False
4699,983,2024-03-22,165.17788775328123,partner,wallet_app,mobile,ios,4G,27.669567889618666,2,False
4700,983,2024-12-13,217.7612911755861,ads,facebook,desktop,android,wifi,25.65358042942318,2,False
4701,983,2025-01-15,232.21886955909125,organic,campaign,mobile,android,4G,37.21052366719058,2,False
4702,983,2025-02-07,175.42220852530255,organic,google,desktop,android,5G,38.67066288307993,3,True
4703,983,2025-02-17,67.29638687016326,ads,direct,desktop,android,4G,23.551292536377062,3,True
4704,983,2024-12-23,184.0816533492524,ads,direct,mobile,android,4G,43.24767560637623,5,False
4705,983,2025-02-18,202.6974239762851,ads,facebook,mobile,ios,4G,28.287196403021838,4,False
4706,984,2024-10-01,139.33395449220006,ads,direct,mobile,android,5G,37.29829600568895,4,True
4707,984,2024-06-26,223.47582884465015,organic,campaign,mobile,android,5G,34.440972154985374,4,False
4708,984,2025-02-02,106.15229884482527,ads,facebook,mobile,ios,5G,16.9469515322416,2,True
4709,984,2024-06-04,199.30334410050835,organic,campaign,mobile,android,wifi,25.75223587391632,5,True
4710,984,2025-01-12,141.3424102093681,organic,campaign,mobile,ios,3G,20.296454528416,3,False
4711,984,2025-01-19,182.06384784803785,referral,direct,tablet,android,5G,15.741726089452163,3,False
4712,984,2024-11-02,150.6309350259011,organic,facebook,mobile,android,wifi,40.25921275793348,2,True
4713,985,2025-01-09,157.2745492565904,ads,facebook,mobile,ios,wifi,28.384228033120092,3,True
4714,986,2025-02-05,86.74799865193424,referral,facebook,desktop,android,4G,40.95170957765823,4,True
4715,986,2024-06-16,173.51244097236122,organic,wallet_app,mobile,android,4G,30.629768112409433,2,True
4716,986,2025-01-07,232.64898285695352,ads,facebook,tablet,ios,wifi,35.95722837245406,5,False
4717,986,2024-11-23,199.8399802807513,organic,facebook,mobile,ios,5G,39.48168356609945,3,False
4718,986,2024-06-28,258.4185708322148,ads,wallet_app,mobile,windows,5G,52.62118692226321,5,True
4719,986,2024-12-03,196.34284935053483,partner,google,mobile,ios,4G,25.854369986140433,4,False
4720,986,2024-04-04,265.80521212382405,ads,wallet_app,mobile,ios,5G,27.31389932124679,5,True
4721,986,2024-06-24,189.7195358358488,organic,facebook,mobile,ios,4G,18.111021578102317,4,False
4722,987,2024-07-30,89.05528825565459,partner,google,mobile,windows,4G,40.41480073903182,3,False
4723,987,2024-05-04,229.47228561489774,referral,google,mobile,android,4G,7.53946944308106,2,False
4724,987,2025-01-22,230.5139517421958,organic,direct,desktop,ios,4G,43.91504527812688,2,True
4725,988,2025-01-30,124.74030012959692,organic,direct,mobile,ios,wifi,40.959023893717806,3,False
4726,988,2024-04-27,170.41120474156114,organic,google,mobile,ios,wifi,53.75424210678148,3,True
4727,989,2024-10-23,65.16514750372893,organic,direct,desktop,windows,4G,39.43522746889987,1,False
4728,989,2024-10-11,20.0,organic,direct,desktop,ios,4G,30.73475337178359,1,False
4729,989,2024-04-06,88.01439307641283,organic,google,mobile,android,4G,33.78518312687221,1,False
4730,989,2024-04-16,63.411348339502965,ads,facebook,mobile,ios,4G,48.0264063536458,3,True
4731,989,2024-09-23,67.40121513412024,organic,direct,tablet,android,5G,45.90729161113369,1,True
4732,990,2025-02-01,95.9315172498228,ads,direct,mobile,android,4G,32.66650048829375,2,True
4733,990,2025-01-26,89.16151932347206,partner,campaign,desktop,ios,5G,25.078159561183764,2,False
4734,990,2024-05-06,69.09665314473114,ads,facebook,desktop,android,wifi,13.773238286833504,1,False
4735,990,2024-09-09,59.20356641587336,referral,facebook,desktop,android,wifi,38.56257896263632,1,True
4736,990,2024-09-27,197.3523347824098,ads,google,mobile,android,4G,42.84095418625397,1,False
4737,991,2024-05-03,169.63319945663963,referral,google,mobile,ios,3G,26.064374534458295,2,False
4738,991,2024-11-03,105.26603270202037,organic,campaign,tablet,android,wifi,47.3500274239655,4,False
4739,991,2024-05-02,135.8944531336334,ads,campaign,mobile,android,4G,25.960001085099968,2,True
4740,991,2024-08-11,117.36662921676397,ads,campaign,mobile,windows,4G,19.464480799526246,3,True
4741,992,2024-09-01,183.8260720354849,ads,wallet_app,mobile,android,4G,11.13135258297892,3,False
4742,992,2024-09-21,183.61104210009924,organic,facebook,mobile,android,wifi,41.184335262882584,3,True
4743,993,2025-02-14,133.3614755959352,partner,direct,mobile,macos,5G,31.9222643689201,3,True
4744,993,2024-07-04,65.50029767015448,partner,google,mobile,ios,5G,41.22816903687499,3,False
4745,993,2024-08-06,155.2336333116789,referral,facebook,desktop,android,wifi,38.217118471474805,3,True
4746,993,2024-09-21,163.60359337308554,ads,google,desktop,android,4G,51.63682820340641,1,True
4747,993,2025-01-02,87.82836282355254,referral,campaign,mobile,windows,4G,41.424272485837975,2,False
4748,993,2024-12-21,166.36566946339795,organic,google,mobile,ios,5G,48.061780736753335,3,False
4749,993,2025-02-24,83.49518457148486,referral,google,desktop,ios,4G,12.583479438087991,4,True
4750,994,2024-03-28,31.12257278419186,referral,google,mobile,android,wifi,8.842078493050003,3,True
4751,994,2024-03-08,44.95710745914006,ads,wallet_app,mobile,android,4G,55.16704096874598,3,True
4752,994,2024-11-01,58.49594311026809,organic,facebook,mobile,ios,5G,46.59584884867111,2,False
4753,994,2024-04-04,191.67669629144635,organic,campaign,desktop,windows,5G,31.520611892604478,3,True
4754,994,2024-07-11,172.9003915589233,partner,wallet_app,desktop,android,4G,19.437028437169662,2,False
4755,994,2024-04-08,100.05231429694186,organic,google,mobile,android,5G,46.0463972135007,3,True
4756,994,2024-05-05,48.890157991830065,organic,facebook,desktop,windows,4G,37.79829748646767,4,True
4757,994,2024-05-07,137.63890287633043,partner,facebook,desktop,ios,wifi,33.91832068361035,2,False
4758,994,2024-06-06,258.7365555745983,organic,facebook,mobile,ios,3G,37.48666669017027,1,False
4759,995,2024-10-23,100.78446370479222,organic,facebook,mobile,android,5G,23.120844753480096,2,False
4760,995,2025-01-30,235.0871505034474,ads,facebook,mobile,ios,wifi,39.079790025234345,4,True
4761,995,2024-12-19,93.30223494238331,organic,facebook,mobile,ios,4G,18.525684849874317,4,True
4762,995,2025-01-18,106.05145227460083,referral,facebook,mobile,android,wifi,34.47434459684143,2,False
4763,995,2024-11-12,178.15941275760377,ads,facebook,tablet,ios,wifi,15.344222517172387,2,False
4764,996,2024-07-02,113.12256556811197,referral,facebook,mobile,android,5G,17.610531700086103,2,False
4765,996,2024-12-14,72.91145240017755,organic,facebook,mobile,android,wifi,20.710528457000287,2,False
4766,996,2024-10-21,67.05319582645875,organic,google,mobile,ios,4G,36.252964179243335,4,True
4767,996,2024-06-03,131.52419736173493,organic,facebook,tablet,ios,4G,38.241515054162846,1,False
4768,996,2024-12-04,88.61254916259347,organic,google,mobile,android,4G,36.24789996733795,2,True
4769,996,2024-12-17,156.92095821039604,organic,google,mobile,android,5G,35.96846460330525,1,True
4770,997,2024-07-01,66.89987819884024,ads,campaign,mobile,android,4G,28.92441481384136,4,False
4771,997,2024-08-25,50.855662073233745,organic,google,mobile,android,3G,44.15326256081075,3,False
4772,998,2024-09-01,189.49302892724162,organic,direct,mobile,ios,4G,28.509213300607655,2,False
4773,998,2025-02-28,171.3966369792244,partner,google,mobile,android,5G,20.146028260620085,6,True
4774,998,2024-10-28,117.42267428408559,referral,campaign,mobile,android,3G,50.80599832645182,2,False
4775,999,2024-05-02,121.66369671594259,organic,direct,mobile,android,wifi,22.12255864650616,3,True
4776,999,2024-12-09,106.910668857557,ads,direct,mobile,ios,wifi,33.8709345117956,4,True
4777,999,2024-12-01,187.52732354212338,referral,google,desktop,android,3G,26.440863477876718,4,True
4778,999,2024-05-15,59.99216693374068,organic,campaign,mobile,ios,wifi,21.088864668108542,2,False
4779,999,2024-05-15,154.7720795446212,referral,facebook,desktop,ios,wifi,29.732250377481478,4,True
4780,999,2024-12-25,159.80386471665506,organic,google,mobile,android,5G,22.647361414600425,3,True
4781,999,2024-07-15,124.01871379345681,referral,facebook,desktop,ios,wifi,43.19292170276798,2,True
4782,999,2024-11-26,213.22539220317697,organic,google,mobile,android,4G,24.04830109918018,4,True
4783,1000,2024-09-25,96.44749857809582,ads,direct,desktop,ios,wifi,19.55688570983805,3,True
4784,1000,2024-09-23,145.8114239930488,organic,facebook,mobile,ios,wifi,32.65642726486174,3,True
4785,1000,2025-01-19,246.95692117330293,organic,wallet_app,mobile,ios,4G,23.926403235754293,4,True
4786,1000,2024-06-11,149.92649887063746,referral,facebook,mobile,windows,wifi,20.685133102490024,2,False
4787,1000,2024-10-13,161.88181393092128,ads,campaign,mobile,android,4G,32.08756235582315,4,True
4788,1001,2024-12-20,76.5269807063561,referral,google,mobile,ios,4G,26.300778632277467,3,False
4789,1001,2024-04-26,86.42187420590056,ads,campaign,mobile,ios,3G,14.117620817667426,2,True
4790,1001,2024-03-07,93.15299502169073,organic,facebook,desktop,ios,4G,18.677371988857473,3,True
4791,1001,2025-02-05,137.89373156228086,partner,campaign,desktop,ios,wifi,27.06636602728404,3,True
4792,1001,2024-09-08,111.33022910928703,organic,campaign,mobile,macos,4G,23.776963261779013,1,True
4793,1001,2024-10-30,137.6422425934479,organic,campaign,mobile,windows,4G,7.265626341272874,2,True
4794,1002,2025-02-15,20.0,organic,direct,mobile,ios,4G,22.26489409436649,3,True
4795,1002,2024-12-28,53.70763473742612,organic,facebook,desktop,android,3G,17.537480939761753,5,False
4796,1002,2024-11-26,118.55491865324139,referral,google,mobile,ios,4G,22.7470901877295,2,True
4797,1002,2024-08-01,273.564728435373,organic,google,mobile,ios,wifi,22.15414681160391,2,True
4798,1002,2024-09-28,71.71855688735894,organic,wallet_app,mobile,ios,wifi,27.368336370866352,1,True
4799,1002,2024-06-23,111.68078148021021,organic,facebook,mobile,ios,5G,29.347893086493404,4,True
4800,1002,2024-11-22,96.77252887036002,organic,direct,desktop,ios,3G,36.024203284385514,4,False
4801,1002,2024-11-08,177.57380624061054,organic,facebook,desktop,ios,5G,27.351999870071825,4,False
4802,1002,2024-09-07,85.79215564858245,referral,campaign,desktop,ios,4G,32.76394160006616,1,True
4803,1003,2024-10-13,76.65111608797149,organic,facebook,mobile,ios,wifi,19.908144865929547,3,False
4804,1003,2024-08-03,67.0176893521053,ads,google,desktop,macos,wifi,31.615830992290988,3,False
4805,1003,2025-01-21,63.80714106733427,organic,facebook,desktop,ios,4G,46.24337188628493,2,True
4806,1003,2024-05-02,129.30359917967098,partner,google,mobile,macos,4G,22.2246817766976,2,True
4807,1003,2024-07-26,165.32756530542693,ads,facebook,mobile,android,wifi,14.126392706053746,4,True
4808,1004,2024-03-11,219.28057014129251,organic,google,desktop,android,4G,29.00949057249315,1,False
4809,1004,2024-07-30,144.13650679922222,organic,facebook,mobile,ios,5G,6.537647807031,4,True
4810,1004,2024-03-02,94.38120847387287,ads,campaign,mobile,ios,5G,11.915960812706043,1,True
4811,1004,2025-02-04,115.08523950555369,organic,direct,mobile,android,4G,21.193313551433874,3,False
4812,1004,2024-04-16,155.87684596367137,ads,google,mobile,android,5G,30.474288907118403,4,True
4813,1004,2024-05-30,187.43573423731942,organic,campaign,mobile,ios,4G,21.591380651909162,4,True
4814,1004,2024-09-15,101.67031668717863,organic,facebook,mobile,android,4G,27.356088938976082,2,False
4815,1004,2024-10-13,126.67416341833832,referral,direct,mobile,ios,4G,12.911779632818835,2,True
4816,1004,2024-07-18,260.0184533220383,organic,google,mobile,android,4G,23.988163474000064,4,False
4817,1005,2024-10-11,177.61363609272,referral,direct,mobile,ios,4G,17.579571000951077,3,True
4818,1005,2024-03-03,298.0907353043333,organic,google,mobile,ios,4G,50.639638799746784,2,True
4819,1005,2024-12-02,274.8201427296369,partner,facebook,mobile,ios,wifi,53.70984070992,3,False
4820,1005,2025-02-18,137.41769611166637,organic,direct,mobile,android,5G,14.224877549443612,4,True
4821,1005,2024-07-11,154.50977108856523,organic,facebook,mobile,android,wifi,28.019242118908252,3,False
4822,1005,2024-03-16,243.35952676417247,referral,google,mobile,ios,4G,47.01230497861123,1,True
4823,1005,2024-03-20,99.65875987188569,referral,google,mobile,android,4G,75.1153777632033,3,True
4824,1006,2024-10-21,184.2570550755531,ads,facebook,mobile,android,4G,16.598701079805544,1,False
4825,1006,2025-02-23,194.4881351309927,ads,wallet_app,mobile,ios,4G,25.711790212674828,1,True
4826,1006,2024-09-15,184.1526288140806,ads,direct,mobile,android,5G,31.129305914611287,1,True
4827,1006,2024-04-02,146.43990285968837,ads,google,desktop,android,4G,21.578385824821627,5,True
4828,1006,2024-05-16,173.19069880798776,organic,facebook,mobile,android,4G,36.96227536896712,5,False
4829,1006,2024-08-12,209.32874387383382,ads,campaign,mobile,macos,5G,28.91327084476703,1,False
4830,1007,2024-03-08,122.2736089113711,referral,google,mobile,windows,4G,49.00959896637499,3,True
4831,1007,2024-07-20,161.87461885347045,ads,facebook,mobile,android,4G,63.91596894053126,3,False
4832,1007,2025-01-09,96.95810255345393,organic,google,tablet,android,wifi,27.709250078225583,3,False
4833,1008,2025-02-11,126.14871789701802,organic,google,mobile,android,4G,17.559198373817487,4,True
4834,1008,2025-02-03,233.0285290399621,referral,google,mobile,android,wifi,32.42250247640928,4,False
4835,1008,2024-07-01,104.24268320303186,ads,direct,desktop,ios,5G,26.37450601069348,2,True
4836,1008,2025-02-20,231.41624875089923,ads,wallet_app,mobile,android,5G,19.54231912052977,3,True
4837,1008,2025-02-20,187.6478262652845,organic,direct,mobile,android,wifi,26.122858405461866,3,False
4838,1008,2025-02-09,203.67214786200046,organic,facebook,tablet,android,wifi,33.3286894790974,3,True
4839,1008,2024-08-05,177.1846889930424,organic,facebook,mobile,android,4G,52.31767241376443,3,True
4840,1009,2024-07-31,87.5864766694087,ads,wallet_app,desktop,ios,5G,11.149028288151769,2,True
4841,1009,2024-09-17,100.053145483569,partner,direct,mobile,android,4G,36.595976264727135,3,False
4842,1009,2024-06-24,284.5555877874334,ads,campaign,mobile,android,5G,25.056437527634838,2,True
